shipment_id,origin,destination,transport_mode,shipment_date,planned_delivery_days,actual_delivery_days,month,season,weather_risk_score,customs_complexity_score,port_congestion_level,supplier_reliability_score,delay_days,delay_category,trade_value_usd,commodity_type,is_peak_season,high_customs_risk,high_congestion,unreliable_supplier,route_length_category,composite_risk_score
SH1584,Paris,Lyon,Rail,2024-03-23,1,6,3,Spring,0.534,5.68,0.36,0.631,5,Major Delay,102258.70070026848,Electronics,0,1,0,1,Short,1.99305
SH1585,Shenzhen,Long Beach,Maritime,2024-02-26,16,16,2,Winter,0.2,3.83,0.45,0.622,0,On-Time,60208.32955551703,Textiles,1,0,0,1,Medium,1.3960000000000001
SH1586,Rotterdam,New York,Maritime,2024-10-12,12,18,10,Fall,0.26,5.2,0.18,0.777,6,Major Delay,10927.950692287852,Chemicals,0,1,0,0,Medium,1.71275
SH1587,Hamburg,Charleston,Maritime,2024-07-09,13,23,7,Summer,0.604,11.8,0.33,0.56,10,Major Delay,10514.822993017693,Electronics,1,1,0,1,Medium,3.8533
SH1588,Mumbai,Felixstowe,Maritime,2024-09-08,18,20,9,Fall,0.104,2.17,1.24,0.526,2,Minor Delay,6127.900758675867,Food,0,0,0,1,Long,1.1003
SH1589,Chennai,Bangalore,Rail,2024-07-04,1,1,7,Summer,0.284,2.04,0.71,0.846,0,On-Time,7541.710344609428,Textiles,1,0,0,0,Short,0.8847999999999999
SH1590,Paris,Lyon,Rail,2024-04-03,1,1,4,Spring,0.156,3.32,1.16,0.95,0,On-Time,57825.20127474532,Chemicals,0,0,0,0,Short,1.3296999999999999
SH1591,Delhi,Mumbai,Rail,2024-03-01,2,16,3,Spring,0.442,7.77,4.2,0.926,14,Major Delay,207966.8443103655,Chemicals,0,1,1,0,Short,3.4879000000000002
SH1592,Shanghai,Los Angeles,Maritime,2024-07-29,14,19,7,Summer,0.314,4.75,0.38,0.904,5,Major Delay,531.9912186808058,Machinery,1,1,0,0,Medium,1.6068
SH1593,Hamburg,Charleston,Maritime,2024-04-27,13,13,4,Spring,0.283,2.79,0.16,0.937,0,On-Time,233301.2801171324,Textiles,0,0,0,0,Medium,0.9493499999999999
SH1594,Shenzhen,Long Beach,Maritime,2024-05-28,16,27,5,Spring,0.422,5.7,0.36,0.646,11,Major Delay,22290.772443937087,Electronics,0,1,0,1,Medium,1.9729
SH1595,Kolkata,Delhi,Rail,2024-01-14,3,9,1,Winter,0.19,12.25,0.12,0.814,6,Major Delay,105126.13820799108,Textiles,1,1,0,0,Short,3.7894999999999994
SH1596,Paris,Lyon,Rail,2024-05-30,1,1,5,Spring,0.149,1.12,0.58,0.882,0,On-Time,10747.595320051598,Textiles,0,0,0,0,Short,0.5403
SH1597,Kolkata,Delhi,Rail,2024-01-05,3,3,1,Winter,0.231,0.68,1.61,0.805,0,On-Time,36888.81218676594,Food,1,0,0,0,Short,0.70145
SH1598,Mumbai,Felixstowe,Maritime,2024-01-04,18,24,1,Winter,0.549,4.43,0.01,0.95,6,Major Delay,15957.454835858167,Food,1,1,0,0,Long,1.4538
SH1599,Chennai,Bangalore,Rail,2024-09-22,1,3,9,Fall,0.172,4.58,0.72,0.819,2,Minor Delay,22435.126254152987,Chemicals,0,1,0,0,Short,1.6336499999999998
SH1600,Delhi,Mumbai,Rail,2024-10-22,2,2,10,Fall,0.473,2.08,0.64,0.845,0,On-Time,72796.654128201,Food,0,0,0,0,Short,0.9173500000000001
SH1601,Paris,Lyon,Rail,2024-02-01,1,1,2,Winter,0.184,3.47,0.03,0.939,0,On-Time,4114.092526851812,Machinery,1,0,0,0,Short,1.10055
SH1602,Shanghai,Los Angeles,Maritime,2024-09-12,14,23,9,Fall,0.29,6.41,1.47,0.853,9,Major Delay,45876.76523068411,Textiles,0,1,0,0,Medium,2.38525
SH1603,Chennai,Bangalore,Rail,2024-01-19,1,1,1,Winter,0.143,3.14,0.19,0.874,0,On-Time,15398.962680012106,Textiles,1,0,0,0,Short,1.0496
SH1604,Rotterdam,New York,Maritime,2024-10-14,12,13,10,Fall,0.496,1.76,2.06,0.869,1,Minor Delay,39350.45156173151,Textiles,0,0,1,0,Medium,1.17495
SH1605,Frankfurt,Berlin,Rail,2024-06-28,1,14,6,Summer,0.463,7.02,3.66,0.64,13,Major Delay,8574.074588885327,Textiles,1,1,1,1,Short,3.2036
SH1606,Mumbai,Felixstowe,Maritime,2024-09-30,18,18,9,Fall,0.108,3.13,0.98,0.774,0,On-Time,4536.21961192132,Electronics,0,0,0,0,Long,1.2621
SH1607,Mumbai,Felixstowe,Maritime,2024-02-03,18,28,2,Winter,0.353,6.86,0.18,0.954,10,Major Delay,92428.70860965937,Chemicals,1,1,0,0,Long,2.1850999999999994
SH1608,Mumbai,Felixstowe,Maritime,2024-08-19,18,22,8,Summer,0.139,5.29,0.07,0.819,4,Major Delay,15214.197024384845,Machinery,1,1,0,0,Long,1.67755
SH1609,Rotterdam,New York,Maritime,2024-05-02,12,12,5,Spring,0.468,1.08,0.81,0.978,0,On-Time,827.7812972148055,Electronics,0,0,0,0,Medium,0.6256000000000002
SH1610,Hamburg,Charleston,Maritime,2024-01-06,13,13,1,Winter,0.182,1.96,1.18,0.751,0,On-Time,2998.992632584499,Textiles,1,0,0,0,Medium,0.98165
SH1611,Frankfurt,Berlin,Rail,2024-02-17,1,1,2,Winter,0.378,3.2,0.15,0.809,0,On-Time,9781.48268011263,Electronics,1,0,0,0,Short,1.1208500000000001
SH1612,Shenzhen,Long Beach,Maritime,2024-07-12,16,22,7,Summer,0.45,6.89,1.06,0.835,6,Major Delay,10259.22044076525,Electronics,1,1,0,0,Medium,2.4632499999999995
SH1613,Kolkata,Delhi,Rail,2024-04-10,3,9,4,Spring,0.126,4.42,2.0,0.881,6,Major Delay,251082.5976152027,Textiles,0,1,0,0,Short,1.88095
SH1614,Rotterdam,New York,Maritime,2024-02-05,12,24,2,Winter,0.38,4.61,5.08,0.795,12,Major Delay,101385.91759959531,Electronics,1,1,1,0,Medium,2.78025
SH1615,Shenzhen,Long Beach,Maritime,2024-03-12,16,16,3,Spring,0.174,3.69,0.37,0.702,0,On-Time,10639.019451742155,Textiles,0,0,0,0,Medium,1.3088
SH1616,Shenzhen,Long Beach,Maritime,2024-07-08,16,22,7,Summer,0.218,3.86,1.47,0.445,6,Major Delay,53895.9570285448,Textiles,1,0,0,1,Medium,1.7078499999999999
SH1617,Mumbai,Felixstowe,Maritime,2024-08-27,18,25,8,Summer,0.344,9.03,0.55,0.889,7,Major Delay,95179.68155032351,Electronics,1,1,0,0,Long,2.94305
SH1618,Delhi,Mumbai,Rail,2024-07-11,2,14,7,Summer,0.29,10.84,1.48,0.753,12,Major Delay,69112.63376503333,Food,1,1,0,0,Short,3.7417499999999997
SH1619,Paris,Lyon,Rail,2024-04-05,1,8,4,Spring,0.379,5.45,1.59,0.802,7,Major Delay,6829.362383360451,Machinery,0,1,0,0,Short,2.1578000000000004
SH1620,Chennai,Bangalore,Rail,2024-05-23,1,2,5,Spring,0.13,3.2,1.13,0.585,1,Minor Delay,52004.95234853004,Food,0,0,0,1,Short,1.37225
SH1621,Mumbai,Felixstowe,Maritime,2024-02-13,18,22,2,Winter,0.033,4.33,0.76,0.522,4,Major Delay,9019.276233597766,Textiles,1,1,0,1,Long,1.6150999999999998
SH1622,Kolkata,Delhi,Rail,2024-08-15,3,9,8,Summer,0.509,5.22,0.1,0.941,6,Major Delay,193877.94246290482,Textiles,1,1,0,0,Short,1.7075499999999997
SH1623,Paris,Lyon,Rail,2024-05-11,1,3,5,Spring,0.452,2.8,0.45,0.595,2,Minor Delay,4421.682897689267,Electronics,0,0,0,1,Short,1.14415
SH1624,Paris,Lyon,Rail,2024-03-28,1,1,3,Spring,0.429,2.77,0.71,0.676,0,On-Time,29734.142486322402,Textiles,0,0,0,1,Short,1.1753
SH1625,Chennai,Bangalore,Rail,2024-08-23,1,4,8,Summer,0.394,4.94,0.75,0.887,3,Minor Delay,82435.28876536933,Electronics,1,1,0,0,Short,1.7765499999999999
SH1626,Kolkata,Delhi,Rail,2024-10-15,3,11,10,Fall,0.183,6.79,0.64,0.803,8,Major Delay,45840.04215092108,Chemicals,0,1,0,0,Short,2.28285
SH1627,Frankfurt,Berlin,Rail,2024-02-10,1,1,2,Winter,0.245,2.24,0.92,0.862,0,On-Time,5067.0612626588045,Textiles,1,0,0,0,Short,0.9855
SH1628,Delhi,Mumbai,Rail,2024-01-31,2,9,1,Winter,0.271,4.17,0.01,0.57,7,Major Delay,31840.516516093987,Food,1,1,0,1,Short,1.4151999999999998
SH1629,Hamburg,Charleston,Maritime,2024-03-20,13,20,3,Spring,0.447,11.16,0.98,0.93,7,Major Delay,3265.18486080821,Chemicals,0,1,0,0,Medium,3.6999
SH1630,Chennai,Bangalore,Rail,2024-01-12,1,1,1,Winter,0.161,3.98,0.14,0.957,0,On-Time,50645.70915475173,Food,1,0,0,0,Short,1.27195
SH1631,Frankfurt,Berlin,Rail,2024-04-14,1,1,4,Spring,0.324,2.08,0.23,0.617,0,On-Time,78080.35384861862,Textiles,0,0,0,1,Short,0.84205
SH1632,Frankfurt,Berlin,Rail,2024-01-20,1,11,1,Winter,0.183,5.05,2.04,0.736,10,Major Delay,25686.41990985204,Chemicals,1,1,1,0,Short,2.1275999999999997
SH1633,Mumbai,Felixstowe,Maritime,2024-05-30,18,18,5,Spring,0.054,1.47,1.32,0.823,0,On-Time,54751.55401817266,Chemicals,0,0,0,0,Long,0.8260500000000001
SH1634,Delhi,Mumbai,Rail,2024-02-23,2,2,2,Winter,0.561,0.76,0.12,0.812,0,On-Time,23364.639715230664,Textiles,1,0,0,0,Short,0.41719999999999996
SH1635,Frankfurt,Berlin,Rail,2024-03-17,1,4,3,Spring,0.211,1.76,2.42,0.887,3,Minor Delay,10477.707174062469,Machinery,0,0,1,0,Short,1.2034500000000001
SH1636,Delhi,Mumbai,Rail,2024-03-30,2,6,3,Spring,0.473,1.36,3.08,0.898,4,Major Delay,117494.64048810137,Textiles,0,0,1,0,Short,1.2981000000000003
SH1637,Delhi,Mumbai,Rail,2024-06-11,2,2,6,Summer,0.255,1.75,1.88,0.91,0,On-Time,5854.0602511129755,Food,1,0,0,0,Short,1.0685
SH1638,Kolkata,Delhi,Rail,2024-03-08,3,5,3,Spring,0.448,2.81,2.22,0.822,2,Minor Delay,89467.11560219493,Electronics,0,0,1,0,Short,1.5321
SH1639,Kolkata,Delhi,Rail,2024-07-29,3,6,7,Summer,0.379,3.36,2.22,0.577,3,Minor Delay,36362.030768415294,Chemicals,1,0,1,1,Short,1.7445500000000003
SH1640,Mumbai,Felixstowe,Maritime,2024-05-05,18,32,5,Spring,0.161,9.44,0.02,0.53,14,Major Delay,29644.568512031758,Food,0,1,0,1,Long,2.9867
SH1641,Shanghai,Los Angeles,Maritime,2024-10-12,14,16,10,Fall,0.243,4.77,0.2,0.705,2,Minor Delay,10795.26952611391,Machinery,0,1,0,0,Medium,1.6033499999999998
SH1642,Delhi,Mumbai,Rail,2024-05-18,2,23,5,Spring,0.591,10.91,0.33,0.867,21,Major Delay,40456.06924240176,Machinery,0,1,0,0,Short,3.50695
SH1643,Chennai,Bangalore,Rail,2024-04-04,1,4,4,Spring,0.352,8.01,1.05,0.709,3,Minor Delay,116075.66247950144,Machinery,0,1,0,0,Short,2.80865
SH1644,Delhi,Mumbai,Rail,2024-08-31,2,2,8,Summer,0.165,3.9,0.51,0.931,0,On-Time,6404.157325029337,Electronics,1,0,0,0,Short,1.3477499999999998
SH1645,Kolkata,Delhi,Rail,2024-03-28,3,3,3,Spring,0.407,2.41,0.14,0.982,0,On-Time,1770.3702936731677,Electronics,0,0,0,0,Short,0.8439000000000001
SH1646,Shenzhen,Long Beach,Maritime,2024-05-20,16,21,5,Spring,0.218,4.95,0.06,0.743,5,Major Delay,49648.656953751,Machinery,0,1,0,0,Medium,1.60785
SH1647,Mumbai,Felixstowe,Maritime,2024-07-22,18,22,7,Summer,0.59,5.73,0.65,0.789,4,Major Delay,9125.576320470112,Electronics,1,1,0,0,Long,2.0522500000000004
SH1648,Chennai,Bangalore,Rail,2024-09-16,1,6,9,Fall,0.13,4.07,0.24,0.903,5,Major Delay,72628.06598045032,Food,0,1,0,0,Short,1.3312500000000003
SH1649,Mumbai,Felixstowe,Maritime,2024-04-24,18,18,4,Spring,0.313,2.99,1.1,0.804,0,On-Time,165067.92492943016,Machinery,0,0,0,0,Long,1.2835999999999999
SH1650,Mumbai,Felixstowe,Maritime,2024-02-12,18,26,2,Winter,0.1,4.93,0.81,0.822,8,Major Delay,11084.08355398081,Food,1,1,0,0,Long,1.7459999999999998
SH1651,Shenzhen,Long Beach,Maritime,2024-06-19,16,19,6,Summer,0.375,1.24,7.08,0.968,3,Minor Delay,36245.92551550343,Textiles,1,0,1,0,Medium,2.225
SH1652,Chennai,Bangalore,Rail,2024-01-20,1,1,1,Winter,0.496,1.54,0.05,0.696,0,On-Time,10627.821885530911,Electronics,1,0,0,1,Short,0.6496999999999999
SH1653,Kolkata,Delhi,Rail,2024-07-15,3,12,7,Summer,0.07,5.38,0.11,0.835,9,Major Delay,47842.01778495018,Food,1,1,0,0,Short,1.69675
SH1654,Shenzhen,Long Beach,Maritime,2024-03-14,16,22,3,Spring,0.246,8.61,0.48,0.907,6,Major Delay,2511.3857253244105,Chemicals,0,1,0,0,Medium,2.7754499999999998
SH1655,Rotterdam,New York,Maritime,2024-04-18,12,12,4,Spring,0.133,3.35,0.15,0.751,0,On-Time,9318.530891530918,Food,0,0,0,0,Medium,1.1313499999999999
SH1656,Rotterdam,New York,Maritime,2024-02-29,12,15,2,Winter,0.366,4.06,0.31,0.763,3,Minor Delay,63718.2190194725,Food,1,1,0,0,Medium,1.4279499999999996
SH1657,Mumbai,Felixstowe,Maritime,2024-07-10,18,21,7,Summer,0.505,1.76,2.87,0.936,3,Minor Delay,12871.439080957722,Machinery,1,0,1,0,Long,1.3625
SH1658,Frankfurt,Berlin,Rail,2024-03-15,1,13,3,Spring,0.422,10.6,1.06,0.919,12,Major Delay,10446.148643460223,Textiles,0,1,0,0,Short,3.5496499999999997
SH1659,Hamburg,Charleston,Maritime,2024-07-29,13,19,7,Summer,0.255,6.92,0.01,0.56,6,Major Delay,7282.75734627711,Textiles,1,1,0,1,Medium,2.2395
SH1660,Mumbai,Felixstowe,Maritime,2024-04-19,18,18,4,Spring,0.531,2.07,1.24,0.841,0,On-Time,383745.7835242107,Machinery,0,0,0,0,Long,1.0769499999999999
SH1661,Rotterdam,New York,Maritime,2024-01-10,12,26,1,Winter,0.334,5.97,2.05,0.556,14,Major Delay,23025.973493865615,Machinery,1,1,1,1,Medium,2.4813
SH1662,Frankfurt,Berlin,Rail,2024-04-02,1,4,4,Spring,0.545,6.06,1.19,0.959,3,Minor Delay,7867.410979294378,Electronics,0,1,0,0,Short,2.23475
SH1663,Rotterdam,New York,Maritime,2024-04-10,12,12,4,Spring,0.605,0.94,0.74,0.947,0,On-Time,13710.339600734102,Electronics,0,0,0,0,Medium,0.60125
SH1664,Paris,Lyon,Rail,2024-02-29,1,1,2,Winter,0.276,0.27,0.88,0.814,0,On-Time,1012872.8037435984,Chemicals,1,0,0,0,Short,0.40270000000000006
SH1665,Rotterdam,New York,Maritime,2024-08-27,12,23,8,Summer,0.074,4.89,3.05,0.902,11,Major Delay,13420.569767253784,Textiles,1,1,1,0,Medium,2.2688
SH1666,Hamburg,Charleston,Maritime,2024-05-03,13,20,5,Spring,0.154,4.75,0.36,0.597,7,Major Delay,361371.1187603195,Machinery,0,1,0,1,Medium,1.64655
SH1667,Frankfurt,Berlin,Rail,2024-02-28,1,12,2,Winter,0.129,6.43,0.94,0.741,11,Major Delay,821.185589683875,Machinery,1,1,0,0,Short,2.25455
SH1668,Shenzhen,Long Beach,Maritime,2024-04-28,16,18,4,Spring,0.405,4.95,0.39,0.829,2,Minor Delay,25037.96419697723,Machinery,0,1,0,0,Medium,1.70625
SH1669,Delhi,Mumbai,Rail,2024-04-27,2,2,4,Spring,0.587,1.96,0.43,0.538,0,On-Time,22973.806193904842,Chemicals,0,0,0,1,Short,0.9284000000000001
SH1670,Frankfurt,Berlin,Rail,2024-02-14,1,1,2,Winter,0.597,2.09,1.06,0.786,0,On-Time,46477.29299504837,Chemicals,1,0,0,0,Short,1.0649000000000002
SH1671,Shanghai,Los Angeles,Maritime,2024-10-16,14,19,10,Fall,0.562,4.39,0.15,0.952,5,Major Delay,206975.71444370868,Electronics,0,1,0,0,Medium,1.4789
SH1672,Frankfurt,Berlin,Rail,2024-02-02,1,1,2,Winter,0.195,1.82,0.98,0.701,0,On-Time,5614.220717716784,Machinery,1,0,0,0,Short,0.90475
SH1673,Chennai,Bangalore,Rail,2024-04-24,1,1,4,Spring,0.304,1.37,1.02,0.786,0,On-Time,2216.6875206754144,Chemicals,0,0,0,0,Short,0.7803000000000001
SH1674,Rotterdam,New York,Maritime,2024-06-03,12,12,6,Summer,0.542,2.66,0.24,0.885,0,On-Time,40363.49130394751,Food,1,0,0,0,Medium,0.9951500000000002
SH1675,Shenzhen,Long Beach,Maritime,2024-05-16,16,16,5,Spring,0.153,1.18,0.25,0.853,0,On-Time,12222.563718150483,Chemicals,0,0,0,0,Medium,0.48385
SH1676,Paris,Lyon,Rail,2024-03-05,1,2,3,Spring,0.734,2.19,0.38,0.747,1,Minor Delay,6003.469109947386,Textiles,0,0,0,0,Short,0.96205
SH1677,Paris,Lyon,Rail,2024-09-22,1,1,9,Fall,0.104,0.85,0.75,0.832,0,On-Time,12871.605101438949,Electronics,0,0,0,0,Short,0.5053
SH1678,Hamburg,Charleston,Maritime,2024-06-12,13,13,6,Summer,0.325,1.38,1.26,0.856,0,On-Time,5094.0595203135645,Chemicals,1,0,0,0,Medium,0.8300000000000001
SH1679,Delhi,Mumbai,Rail,2024-04-07,2,2,4,Spring,0.403,2.61,1.44,0.545,0,On-Time,5709.395848702004,Machinery,0,0,0,1,Short,1.3373499999999998
SH1680,Shenzhen,Long Beach,Maritime,2024-02-12,16,21,2,Winter,0.575,5.98,1.01,0.882,5,Major Delay,11192.519783027943,Chemicals,1,1,0,0,Medium,2.1910000000000003
SH1681,Mumbai,Felixstowe,Maritime,2024-10-18,18,24,10,Fall,0.621,6.73,2.88,0.764,6,Major Delay,20518.127269230492,Chemicals,0,1,1,0,Long,2.9222
SH1682,Chennai,Bangalore,Rail,2024-06-30,1,1,6,Summer,0.294,1.19,0.24,0.8,0,On-Time,39439.9947807976,Chemicals,1,0,0,0,Short,0.5258
SH1683,Mumbai,Felixstowe,Maritime,2024-05-10,18,20,5,Spring,0.194,5.12,0.3,0.886,2,Minor Delay,64342.841955893775,Chemicals,0,1,0,0,Long,1.6783
SH1684,Paris,Lyon,Rail,2024-03-17,1,1,3,Spring,0.137,2.0,0.31,0.981,0,On-Time,82096.95618131923,Machinery,0,0,0,0,Short,0.70965
SH1685,Shanghai,Los Angeles,Maritime,2024-01-10,14,20,1,Winter,0.087,4.3,0.05,0.855,6,Major Delay,1028.3322982620755,Machinery,1,1,0,0,Medium,1.35615
SH1686,Paris,Lyon,Rail,2024-01-04,1,9,1,Winter,0.403,7.67,3.46,0.849,8,Major Delay,31326.921429980415,Food,1,1,1,0,Short,3.28435
SH1687,Hamburg,Charleston,Maritime,2024-04-23,13,13,4,Spring,0.526,1.04,0.14,0.961,0,On-Time,60378.11437676522,Textiles,0,0,0,0,Medium,0.4619500000000001
SH1688,Rotterdam,New York,Maritime,2024-01-01,12,15,1,Winter,0.277,6.83,1.0,0.682,3,Minor Delay,4631.374856793727,Machinery,1,1,0,1,Medium,2.4339
SH1689,Shenzhen,Long Beach,Maritime,2024-09-16,16,24,9,Fall,0.382,8.32,2.38,0.656,8,Major Delay,27145.392723517918,Machinery,0,1,1,1,Medium,3.2533999999999996
SH1690,Rotterdam,New York,Maritime,2024-06-17,12,12,6,Summer,0.414,3.7,0.04,0.712,0,On-Time,9434.487490313084,Food,1,0,0,0,Medium,1.2748000000000002
SH1691,Frankfurt,Berlin,Rail,2024-06-06,1,5,6,Summer,0.263,4.78,0.74,0.794,4,Major Delay,1003.2184695420617,Chemicals,1,1,0,0,Short,1.7231
SH1692,Shenzhen,Long Beach,Maritime,2024-02-11,16,16,2,Winter,0.192,0.36,1.08,0.636,0,On-Time,16697.185723876606,Food,1,0,0,1,Medium,0.5074
SH1693,Hamburg,Charleston,Maritime,2024-02-03,13,13,2,Winter,0.379,3.85,0.35,0.748,0,On-Time,822.0112770483894,Food,1,0,0,0,Medium,1.3813
SH1694,Shanghai,Los Angeles,Maritime,2024-03-26,14,25,3,Spring,0.505,4.14,3.83,0.81,11,Major Delay,1756.0843463887184,Food,0,1,1,0,Medium,2.3479999999999994
SH1695,Shanghai,Los Angeles,Maritime,2024-10-17,14,14,10,Fall,0.415,0.9,0.15,0.892,0,On-Time,56523.21112942168,Textiles,0,0,0,0,Medium,0.4175
SH1696,Mumbai,Felixstowe,Maritime,2024-03-02,18,22,3,Spring,0.32,4.56,1.21,0.621,4,Major Delay,107139.93860845234,Chemicals,0,1,0,1,Long,1.82925
SH1697,Paris,Lyon,Rail,2024-05-09,1,1,5,Spring,0.376,2.95,1.39,0.704,0,On-Time,122889.5878503927,Machinery,0,0,0,0,Short,1.3817000000000002
SH1698,Paris,Lyon,Rail,2024-06-24,1,1,6,Summer,0.048,2.59,0.03,0.745,0,On-Time,32250.576763812885,Chemicals,1,0,0,0,Short,0.8578499999999999
SH1699,Shanghai,Los Angeles,Maritime,2024-09-15,14,14,9,Fall,0.516,3.0,1.64,0.637,0,On-Time,124266.2799734663,Machinery,0,0,0,1,Medium,1.5039499999999997
SH1700,Rotterdam,New York,Maritime,2024-07-16,12,12,7,Summer,0.108,3.32,0.17,0.692,0,On-Time,175035.49213888854,Chemicals,1,0,0,1,Medium,1.1370999999999998
SH1701,Hamburg,Charleston,Maritime,2024-02-17,13,13,2,Winter,0.259,1.44,0.13,0.863,0,On-Time,5227.722574953736,Food,1,0,0,0,Medium,0.55055
SH1702,Shenzhen,Long Beach,Maritime,2024-08-23,16,16,8,Summer,0.085,1.45,1.33,0.872,0,On-Time,5941.382097447696,Machinery,1,0,0,0,Medium,0.8165
SH1703,Shenzhen,Long Beach,Maritime,2024-05-15,16,16,5,Spring,0.086,2.31,0.55,0.812,0,On-Time,67232.1997896465,Textiles,0,0,0,0,Medium,0.8946999999999998
SH1704,Mumbai,Felixstowe,Maritime,2024-02-08,18,20,2,Winter,0.101,2.83,1.28,0.593,2,Minor Delay,54355.794048087184,Electronics,1,0,0,1,Long,1.29095
SH1705,Chennai,Bangalore,Rail,2024-02-27,1,5,2,Winter,0.791,1.54,0.2,0.681,4,Major Delay,51374.01874756806,Machinery,1,0,0,1,Short,0.74995
SH1706,Shanghai,Los Angeles,Maritime,2024-08-21,14,14,8,Summer,0.372,1.78,1.04,0.77,0,On-Time,46205.58031201484,Food,1,0,0,0,Medium,0.9259000000000001
SH1707,Shanghai,Los Angeles,Maritime,2024-07-24,14,14,7,Summer,0.376,1.1,1.09,0.722,0,On-Time,98187.82689560532,Textiles,1,0,0,0,Medium,0.7472
SH1708,Rotterdam,New York,Maritime,2024-06-24,12,12,6,Summer,0.41,2.67,0.89,0.975,0,On-Time,4043.1958213118687,Chemicals,1,0,0,0,Medium,1.11175
SH1709,Delhi,Mumbai,Rail,2024-06-14,2,2,6,Summer,0.316,0.48,0.37,0.793,0,On-Time,9366.043901929816,Textiles,1,0,0,0,Short,0.35144999999999993
SH1710,Delhi,Mumbai,Rail,2024-08-09,2,6,8,Summer,0.188,5.59,1.79,0.831,4,Major Delay,288154.1889653104,Chemicals,1,1,0,0,Short,2.20435
SH1711,Chennai,Bangalore,Rail,2024-10-04,1,7,10,Fall,0.331,6.77,1.19,0.678,6,Major Delay,65580.13863455379,Electronics,0,1,0,1,Short,2.475199999999999
SH1712,Paris,Lyon,Rail,2024-09-03,1,13,9,Fall,0.199,12.16,0.5,0.805,12,Major Delay,44728.456623443955,Electronics,0,1,0,0,Short,3.86155
SH1713,Mumbai,Felixstowe,Maritime,2024-08-10,18,18,8,Summer,0.563,2.36,0.1,0.866,0,On-Time,2392.098062829672,Chemicals,1,0,0,0,Long,0.8791
SH1714,Hamburg,Charleston,Maritime,2024-01-22,13,13,1,Winter,0.28,2.99,0.25,0.918,0,On-Time,49281.707372253055,Chemicals,1,0,0,0,Medium,1.036
SH1715,Delhi,Mumbai,Rail,2024-01-16,2,2,1,Winter,0.027,1.26,1.15,0.851,0,On-Time,4102.415441881337,Chemicals,1,0,0,0,Short,0.7081500000000001
SH1716,Chennai,Bangalore,Rail,2024-08-31,1,7,8,Summer,0.055,5.86,1.53,0.726,6,Major Delay,78487.66285092769,Chemicals,1,1,0,0,Short,2.2199999999999998
SH1717,Mumbai,Felixstowe,Maritime,2024-10-07,18,18,10,Fall,0.279,3.56,1.85,0.893,0,On-Time,13305.000369299427,Chemicals,0,0,0,0,Long,1.61305
SH1718,Mumbai,Felixstowe,Maritime,2024-09-07,18,18,9,Fall,0.231,1.21,0.38,0.674,0,On-Time,68724.30275528721,Electronics,0,0,0,1,Long,0.5857
SH1719,Kolkata,Delhi,Rail,2024-10-04,3,11,10,Fall,0.348,6.02,1.24,0.844,8,Major Delay,22177.057103674084,Chemicals,0,1,0,0,Short,2.2246
SH1720,Shanghai,Los Angeles,Maritime,2024-03-08,14,25,3,Spring,0.128,5.38,2.48,0.925,11,Major Delay,22096.805139608634,Chemicals,0,1,1,0,Medium,2.2783499999999997
SH1721,Paris,Lyon,Rail,2024-02-27,1,1,2,Winter,0.295,2.51,0.74,0.911,0,On-Time,20832.814737901368,Chemicals,1,0,0,0,Short,1.01925
SH1722,Mumbai,Felixstowe,Maritime,2024-10-12,18,29,10,Fall,0.269,14.46,0.23,0.589,11,Major Delay,1498.4812731140796,Food,0,1,0,1,Long,4.55205
SH1723,Rotterdam,New York,Maritime,2024-06-02,12,12,6,Summer,0.098,1.71,1.55,0.819,0,On-Time,19995.62148784755,Chemicals,1,0,0,0,Medium,0.9653499999999999
SH1724,Shenzhen,Long Beach,Maritime,2024-07-25,16,16,7,Summer,0.046,0.35,0.11,0.87,0,On-Time,5261.154332227078,Machinery,1,0,0,0,Medium,0.1742
SH1725,Hamburg,Charleston,Maritime,2024-06-09,13,20,6,Summer,0.319,10.01,0.18,0.711,7,Major Delay,8422.222922230749,Electronics,1,1,0,0,Medium,3.1840499999999996
SH1726,Shenzhen,Long Beach,Maritime,2024-06-27,16,21,6,Summer,0.282,5.77,1.23,0.826,5,Major Delay,69829.16047342884,Chemicals,1,1,0,0,Medium,2.1384
SH1727,Kolkata,Delhi,Rail,2024-08-23,3,5,8,Summer,0.081,4.45,0.89,0.684,2,Minor Delay,168239.31724206166,Food,1,1,0,1,Short,1.6526999999999998
SH1728,Hamburg,Charleston,Maritime,2024-01-10,13,13,1,Winter,0.281,1.15,1.67,0.811,0,On-Time,23462.530654923114,Machinery,1,0,0,0,Medium,0.86595
SH1729,Paris,Lyon,Rail,2024-06-18,1,6,6,Summer,0.354,4.7,0.51,0.693,5,Major Delay,21753.472551170453,Textiles,1,1,0,1,Short,1.68505
SH1730,Mumbai,Felixstowe,Maritime,2024-09-18,18,18,9,Fall,0.377,3.49,0.02,0.84,0,On-Time,21651.219394528856,Textiles,0,0,0,0,Long,1.1673999999999998
SH1731,Chennai,Bangalore,Rail,2024-08-06,1,1,8,Summer,0.228,1.86,1.79,0.859,0,On-Time,118570.00457580408,Textiles,1,0,0,0,Short,1.08635
SH1732,Shenzhen,Long Beach,Maritime,2024-02-17,16,16,2,Winter,0.24,2.94,2.12,0.648,0,On-Time,6485.294946417008,Food,1,0,1,1,Medium,1.548
